ImageId,BuildingId,PolygonWKT_Pix,PolygonWKT_Geo
AOI_2_Vegas_img1488,23,"POLYGON ((123.94 632.29 0,107.4 632.13 0,107.71 631.57 0,59.12 631.09 0,58.74 636.13 0,48.72 636.03 0,48.51 650.0 0,123.67 650.0 0,123.94 632.29 0))",1
AOI_2_Vegas_img1488,24,"POLYGON ((109.47 495.07 0,69.62 493.92 0,68.98 508.43 0,55.91 508.06 0,55.25 522.94 0,47.74 522.72 0,29.9 522.2 0,28.26 559.39 0,46.09 559.9 0,59.29 560.28 0,58.77 572.13 0,101.58 573.37 0,102.11 561.52 0,106.53 561.65 0,129.45 562.31 0,130.95 528.34 0,108.03 527.68 0,109.47 495.07 0))",1
AOI_2_Vegas_img1488,25,"POLYGON ((73.91 379.9 0,51.02 379.9 0,51.02 394.69 0,30.88 394.69 0,30.88 379.9 0,0.0 379.9 0,0.0 456.68 0,73.91 456.68 0,73.91 439.33 0,73.91 379.9 0))",1
AOI_2_Vegas_img1488,26,"POLYGON ((220.2 203.2 0,184.09 198.76 0,180.37 238.49 0,178.4 228.98 0,193.95 230.89 0,195.93 220.4 0,236.49 222.93 0,220.2 203.2 0))",1
AOI_2_Vegas_img1488,27,"POLYGON ((458.2 367.45 0,458.2 376.83 0,487.43 376.83 0,487.43 367.45 0,458.2 367.45 0))",1
AOI_2_Vegas_img1488,28,"POLYGON ((355.6 531.9 0,355.6 540.34 0,376.72 540.34 0,376.72 531.9 0,355.6 531.9 0))",1
AOI_2_Vegas_img1488,29,"POLYGON ((378.13 252.91 0,376.77 253.01 0,375.45 253.29 0,374.21 253.76 0,373.09 254.39 0,372.12 255.18 0,371.33 256.08 0,370.75 257.08 0,370.4 258.15 0,370.28 259.25 0,370.4 260.35 0,370.75 261.42 0,371.33 262.42 0,372.12 263.33 0,373.09 264.11 0,374.21 264.74 0,375.45 265.21 0,376.77 265.5 0,378.13 265.59 0,379.5 265.5 0,380.82 265.21 0,382.06 264.74 0,383.18 264.11 0,384.15 263.33 0,384.93 262.42 0,385.51 261.42 0,385.86 260.35 0,385.98 259.25 0,385.86 258.15 0,385.51 257.08 0,384.93 256.08 0,384.15 255.18 0,383.18 254.39 0,382.06 253.76 0,380.82 253.29 0,379.5 253.01 0,378.13 252.91 0))",1
AOI_3_Paris_img1104,1,"POLYGON ((636.78 650.0 0,627.48 650.0 0,620.06 646.76 0,636.78 650.0 0))",1
AOI_3_Paris_img1104,2,"POLYGON ((176.08 627.07 0,140.76 637.64 0,131.12 633.17 0,134.92 628.85 0,107.34 641.06 0,87.77 635.84 0,78.98 650.0 0,136.32 650.0 0,136.96 648.97 0,136.23 648.77 0,140.8 641.4 0,163.44 647.45 0,176.08 627.07 0))",1
AOI_3_Paris_img1104,3,"POLYGON ((72.22 636.41 0,29.62 606.25 0,37.37 628.33 0,59.98 638.49 0,72.22 636.41 0))",1
AOI_3_Paris_img1104,4,"POLYGON ((93.17 577.24 0,66.53 570.5 0,61.04 579.84 0,87.68 586.58 0,93.17 577.24 0))",1
AOI_3_Paris_img1104,5,"POLYGON ((647.92 587.58 0,622.3 568.27 0,596.16 583.19 0,621.77 602.5 0,647.92 587.58 0))",1
AOI_3_Paris_img1104,6,"POLYGON ((278.38 531.39 0,240.7 502.85 0,234.51 534.59 0,272.19 523.13 0,278.38 531.39 0))",1
#AOI_3_Paris_img1104,7,"POLYGON ((561.54 533.28 0,525.27 485.8 0,531.98 493.34 0,548.25 520.82 0,561.54 533.28 0))",1
AOI_3_Paris_img1104,8,"POLYGON ((154.23 478.79 0,135.98 468.76 0,97.01 499.87 0,135.26 509.9 0,154.23 478.79 0))",1
AOI_3_Paris_img1104,9,"POLYGON ((288.71 458.78 0,268.31 451.31 0,249.65 473.25 0,270.05 480.71 0,288.71 458.78 0))",1
AOI_3_Paris_img1104,10,"POLYGON ((446.86 446.1 0,438.03 455.54 0,428.05 453.8 0,428.4 449.05 0,362.39 446.91 0,360.45 472.61 0,420.25 474.55 0,459.04 490.16 0,485.65 461.71 0,446.86 446.1 0))",1
AOI_3_Paris_img1104,11,"POLYGON ((349.76 436.92 0,331.68 404.71 0,281.04 445.82 0,339.13 458.03 0,349.76 436.92 0))",1
AOI_3_Paris_img1104,12,"POLYGON ((407.45 398.94 0,379.75 390.99 0,365.2 432.79 0,392.91 420.74 0,407.45 398.94 0))",1
AOI_3_Paris_img1104,13,"POLYGON ((650.0 425.42 0,650.0 395.17 0,625.92 437.19 0,647.76 427.46 0,650.0 425.42 0))",1
AOI_3_Paris_img1104,14,"POLYGON ((358.16 372.15 0,334.63 365.39 0,323.36 382.24 0,346.89 389.01 0,358.16 372.15 0))",1
AOI_3_Paris_img1104,15,"POLYGON ((650.0 380.85 0,650.0 360.82 0,638.78 355.83 0,624.6 369.56 0,650.0 380.85 0))",1
AOI_3_Paris_img1104,16,"POLYGON ((333.75 345.08 0,333.14 333.08 0,331.45 335.95 0,309.41 305.82 0,262.79 349.44 0,284.83 359.57 0,293.05 351.88 0,330.67 362.14 0,333.75 345.08 0))",1
AOI_3_Paris_img1104,17,"POLYGON ((8.47 287.92 0,-0.0 287.61 0,-0.0 334.78 0,6.15 335.01 0,8.47 287.92 0))",1
AOI_3_Paris_img1104,18,"POLYGON ((-0.0 176.24 0,-0.0 199.04 0,6.17 198.53 0,1.91 176.08 0,-0.0 176.24 0))",1
AOI_3_Paris_img1845,-1,POLYGON EMPTY,POLYGON EMPTY
AOI_3_Paris_img437,-1,POLYGON EMPTY,POLYGON EMPTY
AOI_3_Paris_img841,-1,POLYGON EMPTY,POLYGON EMPTY
#AOI_3_Paris_img298,1,"POLYGON ((568.41 54.54 0,564.49 60.24 0,550.07 55.96 0,539.72 70.98 0,592.31 86.57 0,606.59 65.85 0,568.41 54.54 0))",1
#AOI_3_Paris_img298,2,"POLYGON ((567.45 22.04 0,586.58 -0.0 0,535.04 -0.0 0,528.53 7.5 0,567.45 22.04 0))",1
AOI_3_Paris_img1856,1,"POLYGON ((650.0 555.54 0,650.0 544.76 0,642.84 552.79 0,650.0 555.54 0))",1
#AOI_3_Paris_img1856,2,"POLYGON ((534.31 520.03 0,457.29 508.15 0,461.05 500.39 0,438.36 491.5 0,369.96 591.37 0,360.9 589.48 0,331.57 650.0 0,480.05 650.0 0,501.83 605.05 0,475.74 599.61 0,534.31 520.03 0))",1
AOI_3_Paris_img1856,3,"POLYGON ((128.82 650.0 0,172.9 650.0 0,184.22 626.18 0,184.08 626.15 0,184.16 625.99 0,262.98 641.75 0,275.18 635.55 0,281.66 636.84 0,288.01 603.21 0,162.59 578.13 0,132.83 641.55 0,128.82 650.0 0))",1
AOI_3_Paris_img1856,4,"POLYGON ((190.16 472.95 0,78.57 449.02 0,62.38 481.45 0,26.03 473.65 0,-0.0 525.78 0,-0.0 634.47 0,50.16 625.23 0,55.86 633.8 0,64.23 597.05 0,122.01 609.45 0,121.85 609.77 0,143.54 634.42 0,169.2 563.01 0,147.52 558.36 0,173.97 505.38 0,190.16 472.95 0))",1
AOI_3_Paris_img1856,5,"POLYGON ((-0.0 405.23 0,-0.0 438.01 0,2.77 438.51 0,7.77 406.63 0,-0.0 405.23 0))",1
AOI_3_Paris_img1856,6,"POLYGON ((-0.0 261.57 0,-0.0 288.14 0,40.29 293.08 0,24.3 349.1 0,9.63 340.6 0,-0.0 333.37 0,-0.0 371.85 0,26.39 375.78 0,41.95 330.88 0,55.75 332.93 0,65.65 304.35 0,72.21 305.33 0,83.09 273.93 0,-0.0 261.57 0))",1
AOI_3_Paris_img1856,7,"POLYGON ((650.0 349.11 0,650.0 158.61 0,601.99 152.04 0,570.9 249.6 0,592.08 252.5 0,574.71 307.0 0,553.53 304.1 0,522.41 401.75 0,649.51 439.16 0,650.0 437.62 0,650.0 391.1 0,625.85 387.79 0,638.67 347.56 0,650.0 349.11 0))",1
AOI_3_Paris_img1515,-1,POLYGON EMPTY,POLYGON EMPTY
AOI_3_Paris_img1218,1,"POLYGON ((650.0 41.09 0,650.0 35.02 0,643.23 30.28 0,639.75 44.72 0,631.14 52.69 0,650.0 41.09 0))",1
#AOI_3_Paris_img1218,2,"POLYGON ((596.87 21.15 0,568.51 3.59 0,534.6 27.19 0,547.06 34.91 0,537.15 41.81 0,553.05 51.64 0,596.87 21.15 0))",1
AOI_3_Paris_img1218,3,"POLYGON ((180.82 23.84 0,148.06 -0.0 0,146.13 -0.0 0,133.57 39.27 0,147.19 43.74 0,180.82 23.84 0))",1
AOI_3_Paris_img1218,4,"POLYGON ((131.31 7.28 0,120.95 -0.0 0,107.73 -0.0 0,83.11 35.09 0,99.62 26.7 0,131.31 7.28 0))",1
AOI_3_Paris_img1218,5,"POLYGON ((441.67 26.69 0,399.89 -0.0 0,386.58 -0.0 0,373.29 8.97 0,378.25 32.14 0,348.97 31.88 0,392.62 59.76 0,441.67 26.69 0))",1
AOI_3_Paris_img1218,6,"POLYGON ((62.97 1.65 0,60.29 -0.0 0,38.88 -0.0 0,28.66 7.14 0,42.72 35.81 0,62.97 1.65 0))",1
AOI_3_Paris_img1218,7,"POLYGON ((355.21 3.72 0,349.53 -0.0 0,286.93 -0.0 0,280.82 4.01 0,337.79 28.28 0,355.21 3.72 0))",1
AOI_3_Paris_img1218,8,"POLYGON ((236.07 -0.0 0,227.26 -0.0 0,231.57 2.89 0,236.07 -0.0 0))",1
AOI_3_Paris_img1218,9,"POLYGON ((450.67 -0.0 0,423.92 -0.0 0,437.29 8.78 0,450.67 -0.0 0))",1
AOI_3_Paris_img230,1,"POLYGON ((466.97 528.83 0,473.21 523.73 0,421.22 496.35 0,324.42 554.96 0,337.87 550.31 0,288.83 567.89 0,301.57 576.94 0,265.53 598.76 0,334.32 633.4 0,351.53 630.87 0,351.38 630.77 0,466.97 528.83 0))",1
AOI_3_Paris_img230,2,"POLYGON ((631.08 538.6 0,633.9 537.22 0,581.33 501.28 0,483.53 587.18 0,482.44 586.63 0,408.11 650.0 0,473 650 0,538.8 630.95 0,538.0 620.35 0,631.08 538.6 0))",1
AOI_3_Paris_img230,3,"POLYGON ((650.0 637.07 0,650.0 557.56 0,565.0 626.38 0,609.39 649.95 0,650.0 637.07 0))",1
AOI_3_Paris_img230,4,"POLYGON ((602.67 432.88 0,561.38 422.91 0,589.17 462.14 0,639.9 446.69 0,624.98 425.63 0,634.06 428.95 0,602.67 432.88 0))",1
AOI_3_Paris_img1648,1,"POLYGON ((304.82 641.27 0,231.12 629.18 0,225.9 642.89 0,234.84 644.35 0,232.69 650.0 0,301.5 650.0 0,304.82 641.27 0))",1
AOI_3_Paris_img1648,2,"POLYGON ((223.18 650.0 0,225.33 650.0 0,223.31 649.67 0,223.18 650.0 0))",1
AOI_3_Paris_img1648,3,"POLYGON ((650.0 624.86 0,650.0 635.38 0,629.3 631.74 0,634.47 599.11 0,599.93 593.03 0,586.79 625.18 0,573.54 622.85 0,562.45 650.0 0,639.72 650.0 0,650.0 624.86 0))",1
#AOI_3_Paris_img1648,4,"POLYGON ((506.16 594.18 0,482.19 589.48 0,478.47 597.64 0,468.5 595.68 0,460.96 632.24 0,470.92 634.19 0,494.89 638.9 0,506.16 594.18 0))",1
AOI_3_Paris_img1648,5,"POLYGON ((-0.0 643.97 0,0 650 0,8.75 650.0 0,9.09 649.77 0,-0.0 643.97 0))",1
AOI_3_Paris_img1648,6,"POLYGON ((421.88 579.68 0,393.77 575.42 0,379.83 635.06 0,407.94 639.32 0,421.88 579.68 0))",1
AOI_3_Paris_img1648,7,"POLYGON ((339.64 591.91 0,333.4 585.86 0,320.25 573.06 0,289.82 566.05 0,263.58 635.09 0,320.25 628.15 0,339.64 591.91 0))",1
AOI_3_Paris_img1648,8,"POLYGON ((620.75 577.97 0,628.0 562.27 0,575.89 551.92 0,568.64 567.62 0,590.96 572.06 0,584.05 587.03 0,633.84 592.94 0,620.75 577.97 0))",1
AOI_3_Paris_img1648,9,"POLYGON ((379.08 547.14 0,320.25 534.18 0,301.54 565.27 0,340.95 575.48 0,349.62 561.08 0,369.68 565.5 0,379.08 547.14 0))",1
AOI_3_Paris_img1648,10,"POLYGON ((650.0 537.23 0,650.0 528.9 0,629.37 523.31 0,621.02 536.58 0,634.14 534.71 0,602.49 553.23 0,609.37 555.1 0,634.48 561.9 0,650.0 537.23 0))",1
AOI_3_Paris_img1648,11,"POLYGON ((385.14 529.05 0,330.72 535.18 0,321.41 530.9 0,375.83 544.77 0,385.14 529.05 0))",1
AOI_3_Paris_img1648,12,"POLYGON ((135.11 509.42 0,137.79 520.21 0,134.08 537.65 0,77.28 540.58 0,60.73 550.9 0,69.89 557.22 0,51.88 568.44 0,60.38 574.31 0,42.84 585.24 0,48.4 589.07 0,33.19 631.02 0,60.38 643.61 0,95.59 621.66 0,133.13 630.73 0,131.13 599.51 0,121.03 592.54 0,137.58 582.22 0,133.01 579.07 0,169.81 556.13 0,165.15 552.91 0,182.47 542.12 0,135.11 509.42 0))",1
AOI_3_Paris_img1648,13,"POLYGON ((650.0 535.04 0,650.0 493.43 0,600.75 482.31 0,591.66 499.62 0,621.74 506.42 0,635.59 538.13 0,644.9 524.75 0,650.0 525.91 0,650.0 539.46 0,647.93 538.99 0,650.0 535.04 0))",1
AOI_3_Paris_img1648,14,"POLYGON ((435.27 496.81 0,392.65 492.63 0,398.32 479.41 0,365.64 473.38 0,351.88 505.44 0,407.19 535.65 0,435.27 496.81 0))",1
AOI_3_Paris_img1648,15,"POLYGON ((650.0 489.37 0,650.0 456.13 0,636.17 449.36 0,608.77 465.26 0,649.95 473.5 0,643.2 488.01 0,650.0 489.37 0))",1
AOI_3_Paris_img1648,16,"POLYGON ((238.16 485.02 0,233.23 446.91 0,169.58 449.34 0,174.51 487.45 0,238.16 485.02 0))",1
AOI_3_Paris_img1648,17,"POLYGON ((441.08 451.1 0,378.66 438.04 0,368.3 459.35 0,359.83 457.58 0,355.32 466.86 0,363.79 468.63 0,399.48 476.1 0,406.19 462.3 0,432.91 467.89 0,441.08 451.1 0))",1
AOI_3_Paris_img1648,18,"POLYGON ((95.58 445.96 0,62.21 439.69 0,63.71 436.25 0,49.14 433.51 0,36.65 462.09 0,43.48 463.37 0,37.6 476.83 0,78.72 484.56 0,95.58 445.96 0))",1
AOI_3_Paris_img1648,19,"POLYGON ((498.19 443.26 0,500.65 437.15 0,473.34 432.43 0,454.18 480.1 0,481.5 484.83 0,491.68 459.47 0,536.01 467.77 0,524.58 494.04 0,552.78 499.32 0,574.19 450.17 0,545.98 444.88 0,543.03 451.67 0,498.19 443.26 0))",1
AOI_3_Paris_img1648,20,"POLYGON ((436.5 400.31 0,401.21 397.6 0,397.67 406.18 0,379.37 402.93 0,371.71 421.51 0,375.49 422.18 0,370.44 434.41 0,383.15 436.67 0,439.51 443.12 0,424.55 430.89 0,444.59 434.45 0,452.26 435.86 0,432.96 408.89 0,436.5 400.31 0))",1
AOI_3_Paris_img1648,21,"POLYGON ((238.77 385.56 0,228.34 376.81 0,232.14 385.13 0,222.57 393.87 0,238.77 385.56 0))",1
AOI_3_Paris_img1648,22,"POLYGON ((232.69 372.7 0,184.35 340.71 0,130.04 361.4 0,158.38 393.4 0,232.69 372.7 0))",1
AOI_3_Paris_img1648,23,"POLYGON ((263.78 300.49 0,222.67 335.11 0,231.26 325.51 0,227.35 326.9 0,248.6 352.61 0,271.56 344.45 0,272.87 346.03 0,286.54 341.18 0,285.22 339.59 0,300.97 333.99 0,279.73 308.28 0,272.37 330.89 0,263.78 300.49 0))",1
#AOI_3_Paris_img1648,24,"POLYGON ((538.68 289.45 0,526.59 286.1 0,536.45 301.8 0,528.54 305.16 0,538.68 289.45 0))",1
AOI_3_Paris_img1648,25,"POLYGON ((143 310 0,131.31 276.22 0,65.67 294.64 0,97.36 328.42 0,143 310 0))",1
AOI_3_Paris_img1648,26,"POLYGON ((491.58 246.97 0,476.73 242.67 0,462.72 263.5 0,477.57 267.8 0,491.58 246.97 0))",1
AOI_3_Paris_img1648,27,"POLYGON ((257.45 268.72 0,253.41 264.26 0,260.62 261.44 0,230.02 227.69 0,190.11 243.25 0,220.72 277.01 0,231.39 272.85 0,235.44 277.31 0,257.45 268.72 0))",1
AOI_3_Paris_img1648,28,"POLYGON ((626.98 243.43 0,569.93 225.88 0,555.26 246.4 0,543.0 263.54 0,574.84 273.34 0,587.1 256.2 0,632.3 263.96 0,626.98 243.43 0))",1
AOI_3_Paris_img1648,29,"POLYGON ((61.08 220.39 0,52.42 231.47 0,24.24 223.24 0,21.48 220.4 0,-0.0 229.37 0,-0.0 243.55 0,22.3 266.53 0,40.36 258.99 0,44.31 263.06 0,60.29 256.39 0,56.33 252.31 0,81.76 241.69 0,61.08 220.39 0))",1
AOI_3_Paris_img1648,30,"POLYGON ((384.08 164.35 0,342.94 184.62 0,360.02 199.53 0,356.51 201.26 0,379.27 221.13 0,428.79 196.73 0,407.7 178.31 0,402.82 180.71 0,384.08 164.35 0))",1
AOI_3_Paris_img1648,31,"POLYGON ((158.73 168.3 0,151.04 160.35 0,120.52 173.05 0,139.06 171.54 0,89.63 183.79 0,139.88 235.08 0,128.38 231.54 0,133.17 236.49 0,140.96 233.25 0,136.17 208.3 0,141.16 206.22 0,147.73 233.01 0,157.9 208.78 0,151.34 201.99 0,179.84 190.12 0,158.73 168.3 0))",1
AOI_3_Paris_img1648,32,"POLYGON ((625.32 145.05 0,596.92 137.61 0,565.71 129.44 0,534.37 180.95 0,565.58 189.12 0,583.9 159.02 0,632.29 166.45 0,625.32 145.05 0))",1
AOI_3_Paris_img1648,33,"POLYGON ((350.94 129.07 0,305.7 89.07 0,270.4 105.78 0,279.16 133.74 0,270.63 137.78 0,306.31 150.21 0,350.94 129.07 0))",1
AOI_3_Paris_img1648,34,"POLYGON ((480.3 134.19 0,477.35 131.74 0,482.79 108.93 0,450.94 82.41 0,399.95 108.75 0,434.75 137.73 0,480.3 134.19 0))",1
AOI_3_Paris_img1648,35,"POLYGON ((44.41 80.01 0,36.26 60.76 0,-0.0 70.99 0,-0.0 133.8 0,38.8 101.97 0,34.35 98.92 0,44.41 80.01 0))",1
AOI_3_Paris_img1648,36,"POLYGON ((629.76 36.7 0,597.01 36.7 0,597.01 66.84 0,625.53 66.84 0,625.53 71.0 0,650 71 0,650.0 43.11 0,629.76 43.11 0,629.76 36.7 0))",1
AOI_3_Paris_img1648,37,"POLYGON ((272.11 54.73 0,236.51 23.54 0,190.42 46.17 0,227.52 78.68 0,242.28 71.43 0,259.47 85.87 0,300.41 64.9 0,283.15 50.4 0,273.09 55.55 0,272.11 54.73 0))",1
AOI_3_Paris_img1648,38,"POLYGON ((232.05 20.78 0,199.91 9.78 0,172.18 22.94 0,184.32 33.94 0,232.05 20.78 0))",1
AOI_3_Paris_img1648,39,"POLYGON ((460.29 35.68 0,438.22 -0.0 0,432.94 -0.0 0,367.14 23.23 0,400.66 51.67 0,431.18 60.59 0,460.29 35.68 0))",1
AOI_3_Paris_img1648,40,"POLYGON ((107.95 -0.0 0,102.98 -0.0 0,105.55 1.63 0,107.95 -0.0 0))",1
#AOI_4_Shanghai_img4123,1,"POLYGON ((591.92 650.0 0,637.58 650.0 0,633.26 641.79 0,591.92 650.0 0))",1
AOI_4_Shanghai_img4123,2,"POLYGON ((640.88 650.0 0,650 650 0,650.0 646.46 0,640.88 650.0 0))",1
AOI_4_Shanghai_img4123,3,"POLYGON ((374.37 650.0 0,461.64 650.0 0,500.92 629.3 0,524.53 639.77 0,465.34 522.98 0,460.59 534.5 0,384.3 545.71 0,388.64 553.47 0,351.59 568.63 0,356.12 576.72 0,337.62 584.28 0,374.37 650.0 0))",1
AOI_4_Shanghai_img4123,4,"POLYGON ((28.41 488.97 0,38.98 473.64 0,-0.0 482.19 0,-0.0 501.76 0,28.41 488.97 0))",1
AOI_4_Shanghai_img4123,5,"POLYGON ((36.24 456.35 0,4.59 437.88 0,0 440 0,-0.0 463.84 0,36.24 456.35 0))",1
AOI_4_Shanghai_img4123,6,"POLYGON ((381.62 541.51 0,457.57 530.45 0,404.97 424.43 0,277.06 476.6 0,278.43 479.06 0,326.07 564.24 0,381.62 541.51 0))",1
AOI_4_Shanghai_img4123,7,"POLYGON ((468.66 400.1 0,432.54 425.2 0,465.14 531.21 0,465.49 531.07 0,470.24 539.55 0,530.63 638.31 0,586.75 593.21 0,468.66 400.1 0))",1
AOI_4_Shanghai_img4123,8,"POLYGON ((389.12 437.0 0,371.34 383.34 0,298.28 431.58 0,336.06 445.24 0,389.12 437.0 0))",1
AOI_4_Shanghai_img4123,9,"POLYGON ((235.35 95.93 0,101.36 151.71 0,206.81 336.97 0,197.21 340.97 0,234.81 407.03 0,365.91 352.46 0,370.21 360.01 0,384.53 354.05 0,387.34 358.98 0,438.14 433.11 0,421.18 438.55 0,462.42 400.1 0,421.0 332.25 0,435.73 334.61 0,432.23 328.87 0,432.24 328.86 0,374.73 267.08 0,374.88 267.01 0,342.15 233.44 0,347.08 231.23 0,334.94 158.62 0,339.91 156.4 0,302.81 128.41 0,297.84 130.63 0,263.29 145.02 0,235.35 95.93 0))",1
AOI_4_Shanghai_img4123,10,"POLYGON ((299.48 69.36 0,289.28 53.0 0,256.23 0.0 0,133.06 0.0 0,50.84 37.5 0,131.17 134.23 0,191.54 97.58 0,197.97 107.88 0,258.45 80.3 0,262.23 86.35 0,299.48 69.36 0))",1
AOI_4_Shanghai_img3344,1,"POLYGON ((403.36 577.96 0,392.54 549.33 0,321.68 568.9 0,332.49 597.53 0,403.36 577.96 0))",1
AOI_4_Shanghai_img3344,2,"POLYGON ((407.53 503.51 0,393.62 474.01 0,381.91 478.04 0,395.82 507.55 0,407.53 503.51 0))",1
AOI_4_Shanghai_img3344,3,"POLYGON ((366.79 489.15 0,366.72 487.64 0,366.4 486.17 0,365.83 484.75 0,365.03 483.41 0,364.02 482.18 0,354.77 482.1 0,355.01 476.18 0,358.62 474.12 0,354.44 469.43 0,349.41 465.42 0,343.65 462.18 0,337.34 459.82 0,330.66 458.4 0,323.79 457.95 0,321.67 458.55 0,322.88 461.69 0,233.09 492.57 0,231.88 489.43 0,205.47 492.46 0,199.76 496.39 0,194.94 501.11 0,191.13 506.46 0,188.46 532.29 0,187.01 538.43 0,186.81 524.7 0,193.71 523.17 0,194.76 526.66 0,187.48 529.3 0,186.43 529.55 0,185.45 529.95 0,184.57 530.49 0,183.8 531.15 0,183.18 531.91 0,182.72 532.76 0,182.43 533.65 0,182.33 534.58 0,182.42 535.51 0,182.69 536.41 0,183.13 537.25 0,183.74 538.03 0,184.5 538.7 0,185.37 539.25 0,186.35 539.66 0,187.39 539.93 0,188.47 540.03 0,189.55 539.98 0,190.61 539.78 0,191.62 539.42 0,199.77 537.39 0,205.5 545.56 0,199.63 548.56 0,200.26 549.07 0,201.59 551.7 0,203.43 554.09 0,205.71 556.18 0,208.37 557.91 0,231.34 559.23 0,234.53 560.09 0,237.85 560.48 0,221.19 560.38 0,224.47 559.79 0,227.58 558.74 0,232.93 558.61 0,238.22 557.91 0,244.3 556.2 0,246.93 563.04 0,344.19 535.69 0,341.56 528.85 0,350.13 526.44 0,354.15 525.28 0,357.88 523.56 0,361.21 521.32 0,364.05 538.63 0,366.31 535.56 0,367.93 532.21 0,368.86 508.68 0,369.07 505.06 0,368.56 501.46 0,368.57 501.28 0,368.55 501.09 0,368.49 500.91 0,368.4 500.74 0,368.28 500.59 0,368.13 500.46 0,367.95 500.35 0,367.76 500.26 0,367.55 500.2 0,367.34 500.18 0,367.12 500.18 0,366.91 500.21 0,366.7 500.27 0,362.43 501.52 0,358.86 492.6 0,366.79 489.15 0))",1
AOI_4_Shanghai_img3344,4,"POLYGON ((465.38 340.11 0,425.34 351.38 0,424.56 349.25 0,384.91 359.89 0,394.27 385.37 0,398.2 384.32 0,459.13 542.59 0,535.1 521.21 0,465.38 340.11 0))",1
AOI_4_Shanghai_img3344,5,"POLYGON ((-0.0 409.47 0,0 650 0,84.66 650.0 0,63.96 595.62 0,81.22 599.67 0,98.95 601.79 0,20.61 391.04 0,6.9 402.13 0,-0.0 409.47 0))",1
AOI_4_Shanghai_img3344,6,"POLYGON ((650.0 291.89 0,650.0 226.24 0,627.27 232.61 0,650.0 291.89 0))",1
AOI_4_Shanghai_img3344,7,"POLYGON ((151.14 38.26 0,137.19 0.0 0,85.24 0.0 0,30.92 34.48 0,49.47 65.36 0,151.14 38.26 0))",1
AOI_4_Shanghai_img3344,8,"POLYGON ((633.54 0.0 0,392.33 0.0 0,323.26 39.46 0,325.9 25.8 0,281.14 39.44 0,275.66 26.29 0,273.35 20.69 0,267.01 22.61 0,254.37 27.0 0,295.86 133.3 0,290.54 134.92 0,338.32 237.66 0,355.6 232.75 0,363.81 230.63 0,395.33 339.87 0,397.39 325.71 0,454.4 330.99 0,461.28 309.21 0,427.1 232.43 0,635.48 158.91 0,639.15 239.82 0,650.0 236.74 0,650.0 39.5 0,633.54 0.0 0))",1
#AOI_4_Shanghai_img2862,1,"POLYGON ((531.97 650.0 0,524.85 650.0 0,539.2 635.89 0,507.67 639.26 0,531.97 650.0 0))",1
AOI_4_Shanghai_img2862,2,"POLYGON ((435.71 646.76 0,409.94 635.67 0,398.05 640.18 0,403.16 650.0 0,407.18 650.0 0,435.71 646.76 0))",1
AOI_4_Shanghai_img2862,3,"POLYGON ((421.73 650.0 0,468.36 650.0 0,463.28 635.66 0,433.17 643.45 0,434.11 646.08 0,432.41 646.61 0,421.73 650.0 0))",1
AOI_4_Shanghai_img2862,4,"POLYGON ((259.58 650.0 0,281.66 650.0 0,266.23 632.56 0,252.18 641.64 0,259.58 650.0 0))",1
#AOI_4_Shanghai_img2862,5,"POLYGON ((533.27 638.6 0,530.16 631.25 0,520.99 634.08 0,524.1 641.43 0,533.27 638.6 0))",1
AOI_4_Shanghai_img2862,6,"POLYGON ((479.32 650.0 0,497.86 650.0 0,489.72 630.98 0,473.37 636.09 0,479.32 650.0 0))",1
AOI_4_Shanghai_img2862,7,"POLYGON ((292.83 650.0 0,361.92 650.0 0,351.29 624.74 0,290.11 643.54 0,292.83 650.0 0))",1
#AOI_4_Shanghai_img2862,8,"POLYGON ((571.18 638.84 0,561.33 637.04 0,530.34 627.27 0,540.2 649.07 0,571.18 638.84 0))",1
AOI_4_Shanghai_img2862,9,"POLYGON ((339.93 630.3 0,333.41 637.02 0,297.03 622.89 0,303.55 636.17 0,339.93 630.3 0))",1
#AOI_4_Shanghai_img2862,10,"POLYGON ((555.3 636.17 0,551.06 606.92 0,531.51 633.46 0,535.76 622.72 0,555.3 636.17 0))",1
#AOI_4_Shanghai_img2862,11,"POLYGON ((523.61 631.29 0,520.99 626.32 0,526.25 624.3 0,536.17 605.18 0,496.41 632.79 0,506.49 631.91 0,509.11 636.88 0,523.61 631.29 0))",1
AOI_4_Shanghai_img2862,12,"POLYGON ((637.56 650.0 0,650 650 0,650.0 639.74 0,626.14 629.39 0,637.56 650.0 0))",1
AOI_4_Shanghai_img2862,13,"POLYGON ((376.63 640.31 0,405.94 629.76 0,391.85 601.18 0,362.54 631.72 0,367.14 621.06 0,360.66 623.39 0,370.14 642.64 0,376.63 640.31 0))",1
AOI_4_Shanghai_img2862,14,"POLYGON ((264.63 629.34 0,238.06 600.37 0,223.82 609.9 0,250.38 638.88 0,264.63 629.34 0))",1
AOI_4_Shanghai_img2862,15,"POLYGON ((346.5 606.8 0,342.07 596.36 0,333.16 599.11 0,337.58 609.56 0,346.5 606.8 0))",1
AOI_4_Shanghai_img2862,16,"POLYGON ((358.71 600.87 0,354.56 592.53 0,349.28 594.45 0,353.43 602.79 0,358.71 600.87 0))",1
